frameIndex,cpuFrameMs,gpuTotalMs,gpuComputeMs,gpuRenderMs,screenW,screenH,driverVersion,gpuName
1,60.173,34.466,34.466,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
2,59.074,34.919,34.919,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
3,55.879,32.468,32.468,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
4,54.852,31.266,31.266,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
5,55.317,31.950,31.950,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
6,60.546,36.782,36.782,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
7,70.449,43.678,43.678,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
8,70.386,44.074,44.074,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
9,66.188,39.915,39.915,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
10,57.402,32.550,32.550,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
11,54.075,31.462,31.462,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
12,54.039,31.298,31.298,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
13,54.054,31.893,31.893,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
14,54.422,31.263,31.263,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
15,58.581,34.981,34.981,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
16,61.623,34.196,34.196,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
17,58.695,34.257,34.257,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
18,59.787,35.265,35.265,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
19,59.087,32.468,32.468,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
20,55.559,31.464,31.464,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
21,54.549,31.404,31.404,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
22,57.443,33.136,33.136,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
23,70.740,44.146,44.146,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
24,71.439,44.141,44.141,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
25,64.179,38.417,38.417,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
26,57.168,34.658,34.658,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
27,74.025,37.262,37.262,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
28,67.088,31.645,31.645,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
29,54.594,32.213,32.213,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
30,54.967,32.135,32.135,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
31,55.670,32.522,32.522,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
32,58.726,34.339,34.339,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
33,58.083,33.960,33.960,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
34,57.676,34.155,34.155,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
35,59.211,35.564,35.564,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
36,57.969,33.815,33.815,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
37,55.257,31.749,31.749,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
38,55.293,31.809,31.809,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
39,56.013,32.627,32.627,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
40,54.720,31.387,31.387,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
41,55.231,31.602,31.602,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
