frameIndex,cpuFrameMs,gpuTotalMs,gpuComputeMs,gpuRenderMs,screenW,screenH,driverVersion,gpuName
1,5.057,2.858,2.858,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
2,3.430,3.121,3.121,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
3,3.402,3.140,3.140,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
4,3.396,3.125,3.125,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
5,3.109,2.827,2.827,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
6,3.196,2.829,2.829,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
7,3.303,3.086,3.086,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
8,3.361,3.098,3.098,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
9,3.350,3.081,3.081,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
10,3.223,2.802,2.802,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
11,3.255,2.809,2.809,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
12,3.372,3.070,3.070,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
13,3.359,3.084,3.084,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
14,3.363,3.102,3.102,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
15,3.087,2.799,2.799,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
16,3.192,2.795,2.795,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
17,3.422,3.075,3.075,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
18,3.342,3.081,3.081,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
19,3.251,3.011,3.011,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
20,3.002,2.761,2.761,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
21,3.250,3.032,3.032,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
22,3.372,3.068,3.068,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
23,3.299,3.037,3.037,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
24,3.025,2.745,2.745,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
25,3.099,2.735,2.735,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
26,3.233,2.994,2.994,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
27,3.299,3.016,3.016,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
28,3.256,2.941,2.941,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
29,2.958,2.704,2.704,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
30,3.181,2.974,2.974,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
31,3.298,3.016,3.016,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
32,3.244,2.970,2.970,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
33,3.024,2.696,2.696,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
34,3.125,2.688,2.688,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
35,3.223,2.974,2.974,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
36,3.211,2.958,2.958,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
37,2.952,2.663,2.663,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
38,3.095,2.673,2.673,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
39,3.242,2.982,2.982,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
40,3.307,3.014,3.014,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
41,3.117,2.691,2.691,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
42,3.174,2.738,2.738,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
43,3.299,3.019,3.019,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
44,3.301,3.033,3.033,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
45,3.319,3.037,3.037,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
46,3.072,2.728,2.728,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
47,3.063,2.732,2.732,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
48,3.279,3.038,3.038,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
49,3.282,3.038,3.038,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
50,3.003,2.729,2.729,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
51,3.172,2.729,2.729,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
52,3.249,3.010,3.010,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
53,3.288,3.032,3.032,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
54,3.248,2.982,2.982,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
55,2.975,2.712,2.712,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
56,3.214,2.993,2.993,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
57,3.252,3.014,3.014,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
58,3.278,3.030,3.030,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
59,3.089,2.720,2.720,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
60,3.157,2.728,2.728,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
61,3.328,3.020,3.020,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
62,3.276,3.024,3.024,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
63,3.290,2.999,2.999,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
64,3.028,2.722,2.722,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
65,3.267,3.000,3.000,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
66,3.311,3.010,3.010,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
67,3.321,3.006,3.006,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
68,3.064,2.722,2.722,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
69,3.167,2.722,2.722,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
70,3.285,3.012,3.012,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
71,3.233,2.985,2.985,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
72,2.988,2.700,2.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
73,3.151,2.699,2.699,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
74,3.328,2.997,2.997,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
75,3.289,2.987,2.987,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
76,3.238,2.952,2.952,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
77,3.069,2.684,2.684,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
78,3.237,2.962,2.962,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
79,3.330,3.012,3.012,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
80,3.496,3.201,3.201,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
81,3.252,2.948,2.948,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
82,2.992,2.685,2.685,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
83,3.272,2.976,2.976,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
84,3.263,2.973,2.973,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
85,3.203,2.941,2.941,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
86,2.936,2.684,2.684,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
87,3.156,2.966,2.966,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
88,3.274,3.021,3.021,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
89,3.302,2.986,2.986,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
90,3.049,2.697,2.697,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
91,3.010,2.697,2.697,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
92,3.281,2.961,2.961,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
93,3.277,3.007,3.007,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
94,2.975,2.695,2.695,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
95,3.109,2.705,2.705,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
96,3.327,2.999,2.999,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
97,3.267,2.997,2.997,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
98,3.281,2.984,2.984,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
99,2.987,2.701,2.701,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
100,3.290,2.987,2.987,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
