frameIndex,cpuFrameMs,gpuTotalMs,gpuComputeMs,gpuRenderMs,screenW,screenH,driverVersion,gpuName
1,6.501,1.638,1.638,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
2,5.713,1.879,1.879,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
3,5.299,1.966,1.966,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
4,5.281,1.640,1.640,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
5,5.245,1.627,1.627,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
6,5.263,1.943,1.943,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
7,5.652,1.974,1.974,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
8,4.926,1.631,1.631,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
9,5.593,1.892,1.892,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
10,5.202,1.977,1.977,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
11,5.480,1.647,1.647,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
12,5.554,1.646,1.646,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
13,5.239,2.003,2.003,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
14,5.121,1.647,1.647,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
15,5.025,1.649,1.649,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
16,5.355,1.663,1.663,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
17,5.201,2.000,2.000,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
18,5.309,1.996,1.996,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
19,5.286,1.646,1.646,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
20,5.003,1.653,1.653,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
21,5.199,1.981,1.981,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
22,5.274,1.985,1.985,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
23,4.887,1.629,1.629,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
24,5.227,1.642,1.642,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
25,5.156,1.968,1.968,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
26,5.247,1.979,1.979,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
27,5.627,1.630,1.630,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
28,5.919,1.954,1.954,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
29,4.908,1.635,1.635,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
30,4.958,1.634,1.634,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
31,5.053,1.662,1.662,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
32,5.019,1.642,1.642,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
33,5.046,1.988,1.988,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
34,5.270,1.654,1.654,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
35,5.470,1.668,1.668,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
