frameIndex,cpuFrameMs,gpuTotalMs,gpuComputeMs,gpuRenderMs,screenW,screenH,driverVersion,gpuName
1,3.640,0.695,0.695,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
2,0.926,0.695,0.695,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
3,0.884,0.697,0.697,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
4,1.146,0.933,0.933,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
5,0.970,0.698,0.698,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
6,0.874,0.701,0.701,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
7,0.870,0.700,0.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
8,0.891,0.698,0.698,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
9,1.120,0.700,0.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
10,0.916,0.702,0.702,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
11,0.885,0.700,0.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
12,0.935,0.701,0.701,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
13,1.202,0.700,0.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
14,0.946,0.699,0.699,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
15,0.885,0.700,0.700,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
16,0.860,0.697,0.697,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
17,1.111,0.930,0.930,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
18,0.904,0.698,0.698,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
19,0.915,0.698,0.698,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
20,1.099,0.699,0.699,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
21,1.260,0.929,0.929,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
22,1.084,0.698,0.698,0.000,1280,720,2559967232,"NVIDIA GeForce RTX 3060"
