frameIndex,cpuFrameMs,gpuTotalMs,gpuComputeMs,gpuRenderMs,screenW,screenH,driverVersion,gpuName
83,7.476,3.600,3.600,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
84,6.630,3.292,3.292,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
85,6.720,3.221,3.221,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
86,6.983,3.671,3.671,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
87,7.149,3.640,3.640,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
88,7.149,3.657,3.657,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
89,6.936,3.357,3.357,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
90,6.936,3.655,3.655,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
91,7.173,3.673,3.673,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
92,7.054,3.573,3.573,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
93,7.309,3.676,3.676,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
94,7.552,3.899,3.899,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
95,7.247,3.682,3.682,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
96,7.345,3.670,3.670,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
97,7.410,3.687,3.687,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
98,6.936,3.680,3.680,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
99,7.133,3.687,3.687,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
100,6.850,3.373,3.373,0.000,1920,1080,2559967232,"NVIDIA GeForce RTX 3060"
